respondent_id,village_block,membership_duration_months,membership_duration,shg_meetings_attended_monthly,engagement_level,scheme_awareness_count,awareness_score,household_income_increase_percent,satisfaction_level,future_program_confidence,referral_likelihood,savings_participation,credit_participation,agricultural_intervention,livestock_activity,nonfarm_enterprise,didi_ki_rasoi,producer_groups,vo_participation,barrier_lack_of_info,barrier_access_difficulty,barrier_inadequate_capital,barrier_poor_market,barrier_skill_gap,barrier_family_opposition
1247,Block C,20,43,1,moderate,6,6,6,3,3,6,1,1,1,0,0,0,0,0,0,0,0,0,1,1
1248,Block D,21,52,2,passive,3,3,11,3,3,4,1,0,0,0,0,1,1,0,1,1,1,1,0,1
1249,Block A,8,29,1,passive,3,3,20,4,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1250,Block A,31,12,2,moderate,4,4,7,4,3,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1251,Block C,25,52,2,moderate,3,3,14,3,4,5,1,0,0,0,0,1,0,0,0,0,1,1,0,1
1252,Block A,18,38,1,moderate,6,6,8,4,4,4,1,0,0,1,0,0,0,0,0,1,1,1,1,1
1253,Block D,47,29,1,passive,6,6,15,3,4,4,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1254,Block A,34,38,2,moderate,6,6,5,3,3,4,0,1,1,1,0,0,0,0,1,0,1,1,0,0
1255,Block B,16,51,1,passive,6,6,8,4,4,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1256,Block B,16,6,1,passive,3,3,5,3,4,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1
1257,Block C,50,25,2,passive,5,5,15,4,3,5,1,1,0,0,0,0,0,1,0,0,0,1,0,0
1258,Block A,20,57,1,passive,3,3,16,3,3,6,0,1,0,0,0,1,1,0,0,1,1,0,0,0
1259,Block D,27,22,2,passive,4,4,7,3,3,7,0,0,0,0,1,0,1,0,0,1,1,0,0,1
1260,Block D,12,59,1,moderate,4,4,12,3,4,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1261,Block C,50,21,1,moderate,5,5,9,3,3,5,1,1,0,1,1,1,0,0,0,0,1,0,0,0
1262,Block A,25,31,1,passive,4,4,5,3,4,7,0,0,0,0,0,0,1,1,0,1,0,0,1,0
1263,Block B,44,9,2,moderate,4,4,5,4,4,6,1,0,0,0,0,1,0,0,0,0,1,0,1,1
1264,Block A,28,45,1,passive,6,6,20,3,4,5,0,0,0,0,1,0,0,0,0,0,0,1,1,1
1265,Block C,50,19,2,moderate,3,3,15,4,4,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0
1266,Block D,28,52,1,moderate,4,4,15,4,4,5,1,0,1,0,0,1,1,0,0,0,0,0,0,1
1267,Block D,55,13,1,passive,4,4,9,3,4,4,1,0,1,0,0,1,1,0,1,0,1,0,1,0
1268,Block D,45,12,1,passive,6,6,9,4,4,4,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1269,Block C,32,31,2,passive,5,5,17,3,4,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1270,Block A,32,10,1,moderate,3,3,12,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,Block B,40,24,2,moderate,3,3,6,3,4,6,1,0,1,0,0,1,0,0,0,0,0,1,1,0
1272,Block B,44,43,2,passive,6,6,12,3,3,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1273,Block A,44,33,2,passive,6,6,13,4,3,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1274,Block D,7,36,1,moderate,6,6,14,3,4,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1275,Block C,20,10,1,passive,3,3,13,4,4,5,0,0,0,1,1,0,0,0,1,1,0,0,1,0
1276,Block D,30,43,1,moderate,5,5,18,3,3,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1277,Block D,35,11,2,passive,5,5,8,3,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1278,Block C,10,37,1,moderate,6,6,14,4,3,7,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1279,Block A,16,49,2,passive,4,4,19,3,4,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1280,Block B,31,45,2,moderate,4,4,20,3,4,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1281,Block B,30,25,1,passive,5,5,20,4,3,7,0,1,1,1,0,0,0,0,1,1,0,1,0,0
1282,Block C,39,14,1,passive,3,3,16,3,3,6,0,0,1,0,0,0,1,1,0,0,0,1,1,1
1283,Block C,9,51,1,moderate,5,5,6,4,4,7,0,0,0,1,1,1,1,0,0,0,0,0,1,0
1284,Block D,49,17,2,moderate,4,4,20,3,4,7,1,0,0,0,0,0,0,1,1,0,1,0,1,1
1285,Block A,22,33,1,moderate,3,3,5,3,4,6,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1286,Block A,36,19,1,passive,6,6,13,4,3,7,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1287,Block D,58,7,1,passive,4,4,12,3,4,4,1,1,0,0,1,0,0,0,1,1,0,0,0,0
1288,Block B,26,28,1,moderate,6,6,15,3,3,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1289,Block D,23,36,2,moderate,4,4,17,4,3,5,0,0,0,0,0,1,1,1,1,0,0,0,0,1
1290,Block D,20,47,2,passive,4,4,16,4,3,7,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1291,Block A,41,45,2,moderate,4,4,8,4,3,6,1,0,0,0,1,0,1,0,1,1,0,0,0,0
1292,Block C,58,51,2,moderate,5,5,17,3,3,5,0,1,0,0,1,0,0,1,0,0,1,1,0,1
1293,Block A,36,50,1,passive,3,3,17,4,4,4,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1294,Block A,16,28,2,passive,3,3,5,3,4,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1295,Block A,58,24,2,moderate,3,3,15,4,4,7,1,0,1,0,0,1,0,0,0,0,0,1,0,0
1296,Block D,8,39,1,moderate,3,3,7,3,4,4,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1297,Block A,28,32,2,passive,4,4,13,4,4,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1298,Block C,12,22,1,moderate,5,5,8,4,3,6,1,0,1,0,0,0,1,0,0,1,1,1,0,1
1299,Block B,7,7,1,passive,6,6,10,3,3,4,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1300,Block B,60,32,2,moderate,4,4,9,3,3,6,1,0,0,0,0,0,0,1,0,1,0,1,1,1
1301,Block A,10,31,2,moderate,4,4,18,3,4,7,0,0,0,0,1,0,1,1,0,1,0,0,0,0
1302,Block B,55,57,1,moderate,3,3,19,3,4,7,1,0,1,0,0,1,0,1,1,1,0,0,0,1
1303,Block B,35,50,2,passive,3,3,17,3,4,7,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1304,Block B,23,20,2,passive,6,6,16,3,3,7,0,0,1,1,0,0,0,0,1,0,0,1,1,0
1305,Block C,53,12,2,moderate,5,5,10,3,4,5,1,0,1,0,0,1,1,1,0,0,0,0,0,0
1306,Block D,6,49,2,moderate,5,5,7,3,3,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1307,Block B,43,32,1,moderate,4,4,14,3,3,5,1,0,0,0,0,0,1,1,0,0,1,0,0,1
1308,Block A,48,8,1,passive,5,5,11,3,3,7,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1309,Block C,26,47,1,passive,6,6,9,3,4,6,1,1,0,0,0,0,1,0,0,1,0,0,0,0
1310,Block D,22,24,2,passive,3,3,8,4,4,5,0,0,0,1,1,1,0,0,0,0,0,1,0,1
1311,Block C,6,15,1,passive,4,4,7,4,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1312,Block C,7,42,1,moderate,3,3,18,4,3,4,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1313,Block C,8,49,2,passive,3,3,10,4,4,5,1,1,0,0,0,0,1,0,1,1,0,0,0,0
1314,Block D,31,48,1,moderate,5,5,19,4,3,4,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1315,Block A,35,21,1,moderate,5,5,15,4,3,7,1,0,0,0,0,0,0,0,1,0,0,0,1,1
1316,Block D,29,38,2,moderate,6,6,7,4,4,4,1,0,0,1,1,0,0,0,1,1,0,1,1,1
1317,Block D,44,31,2,passive,3,3,6,3,4,7,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1318,Block D,25,53,1,passive,3,3,11,3,4,4,1,0,0,1,0,0,0,0,1,1,0,1,0,0
1319,Block B,49,16,2,moderate,5,5,6,4,3,4,0,0,0,1,0,0,1,0,1,1,0,0,1,0
1320,Block D,41,51,1,passive,6,6,20,4,4,6,1,1,0,0,1,0,0,0,0,0,0,0,1,1
1321,Block A,57,25,1,passive,6,6,19,4,3,4,1,1,0,0,0,0,0,0,0,1,1,1,0,0
1322,Block B,45,39,2,passive,6,6,15,3,4,4,1,0,0,0,0,0,0,1,0,0,0,0,1,1
1323,Block D,13,33,1,moderate,6,6,9,3,3,5,1,1,1,1,0,0,0,0,1,1,0,0,1,0
1324,Block B,36,25,1,passive,6,6,18,3,4,6,1,1,0,1,0,1,0,1,0,0,1,1,1,0
1325,Block D,42,18,1,passive,4,4,15,4,3,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1326,Block B,6,26,1,passive,5,5,10,4,4,4,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1327,Block C,8,39,1,moderate,5,5,19,4,4,5,1,0,0,0,0,0,0,0,0,1,1,1,1,1
1328,Block C,7,39,1,passive,4,4,8,3,4,6,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1329,Block D,15,40,2,passive,6,6,14,4,3,4,1,1,1,0,0,0,0,0,0,1,1,0,0,1
1330,Block B,54,42,1,moderate,6,6,16,3,3,5,0,0,1,1,0,0,0,1,1,1,1,1,1,1
1331,Block D,19,8,2,passive,5,5,19,3,3,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1332,Block B,16,27,1,moderate,4,4,7,4,3,5,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1333,Block B,30,23,2,passive,6,6,9,3,4,5,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1334,Block A,27,27,2,moderate,3,3,18,3,4,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1335,Block A,60,27,2,moderate,3,3,12,4,3,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1336,Block D,11,15,1,moderate,4,4,17,3,4,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1337,Block A,52,59,1,moderate,3,3,17,4,4,4,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1338,Block A,18,6,2,moderate,4,4,9,4,3,7,1,0,1,0,1,1,0,0,1,1,1,0,0,1
1339,Block A,23,38,2,moderate,4,4,10,3,4,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1340,Block B,32,31,1,moderate,5,5,12,3,4,5,1,0,1,0,0,0,0,0,0,1,0,1,1,0
1341,Block A,59,44,1,passive,4,4,5,4,3,5,1,0,0,1,1,0,0,0,1,0,1,1,0,0
1342,Block C,18,51,1,moderate,6,6,17,3,4,7,1,0,0,0,0,1,0,0,1,1,0,0,1,0
1343,Block D,24,41,2,moderate,4,4,6,3,4,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1344,Block C,42,48,2,moderate,4,4,19,3,3,6,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1345,Block C,42,21,2,moderate,5,5,17,3,3,4,1,0,0,0,0,0,0,0,0,1,0,1,1,1
1346,Block D,26,60,2,moderate,4,4,10,4,4,7,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1347,Block D,13,10,1,passive,5,5,6,3,4,5,1,0,0,0,0,1,0,1,0,0,1,0,1,1
1348,Block C,49,42,1,moderate,6,6,17,4,3,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1
1349,Block A,55,14,2,moderate,4,4,12,4,3,7,1,0,1,0,0,1,1,0,0,0,1,0,1,1
1350,Block D,39,18,1,moderate,3,3,8,4,4,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1351,Block D,54,51,1,moderate,3,3,11,4,3,5,0,0,0,0,0,0,1,0,1,0,1,0,1,1
1352,Block B,19,43,2,passive,3,3,19,3,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1353,Block A,53,40,1,passive,4,4,16,3,3,5,1,0,0,0,0,0,0,0,1,1,1,1,0,0
1354,Block A,50,51,1,moderate,6,6,15,3,4,7,1,1,0,0,0,0,0,1,0,0,1,0,0,0
1355,Block B,55,21,2,moderate,4,4,13,4,3,4,1,0,1,1,0,1,0,1,0,0,0,0,1,0
1356,Block C,57,41,1,passive,6,6,7,3,4,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1357,Block D,24,17,1,moderate,6,6,20,3,3,7,1,0,0,0,1,0,0,0,0,1,1,0,0,1
1358,Block A,12,32,2,moderate,5,5,16,4,4,4,0,0,1,0,0,0,0,0,1,1,1,0,1,0
1359,Block B,47,28,1,passive,6,6,13,4,3,4,1,0,1,0,0,0,1,0,1,1,1,0,0,0
1360,Block D,42,40,2,passive,4,4,16,4,3,6,1,0,1,1,1,0,1,0,0,1,0,1,1,1
1361,Block A,41,9,2,moderate,6,6,10,3,3,5,1,0,0,1,0,0,0,1,0,1,1,1,1,1
1362,Block D,40,7,2,passive,5,5,16,4,4,7,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1363,Block A,8,7,1,moderate,3,3,20,4,4,4,1,0,0,0,0,1,1,0,1,0,1,1,1,0
1364,Block B,42,20,1,moderate,6,6,10,3,3,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1365,Block A,32,37,1,passive,6,6,5,3,3,7,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1366,Block D,7,14,2,passive,6,6,16,4,4,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1367,Block B,53,60,2,passive,4,4,18,3,4,4,1,1,0,0,0,0,1,1,1,0,0,0,0,1
1368,Block B,7,28,1,passive,3,3,18,3,4,4,1,0,1,0,0,0,0,0,0,0,1,0,1,0
1369,Block C,18,22,2,passive,5,5,20,4,3,4,1,0,1,0,0,0,0,0,0,1,1,1,1,1
1370,Block B,22,55,2,passive,6,6,10,3,4,7,1,0,0,0,1,1,1,0,1,0,0,0,1,0
1371,Block D,49,15,2,moderate,6,6,19,4,3,4,1,1,0,0,0,0,1,0,1,1,0,0,1,1
1372,Block B,10,16,1,moderate,5,5,8,3,3,4,1,0,1,0,0,0,1,0,0,1,1,0,0,1
1373,Block D,27,26,1,passive,6,6,14,4,3,5,1,1,0,0,0,0,0,0,1,1,0,1,0,1
1374,Block C,26,9,2,moderate,3,3,19,4,3,5,1,0,1,0,0,1,0,0,0,0,0,1,0,1
1375,Block C,28,43,2,passive,5,5,19,3,3,4,1,0,0,1,1,1,0,0,1,1,0,0,1,0
1376,Block D,53,48,2,moderate,3,3,14,4,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1377,Block C,23,25,1,moderate,5,5,13,3,4,7,1,0,0,1,0,0,0,0,1,0,0,1,1,0
1378,Block B,25,53,1,passive,3,3,12,3,3,4,1,0,0,0,0,0,0,1,1,0,1,0,0,1
1379,Block C,28,6,1,passive,5,5,18,4,4,7,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1380,Block C,27,35,2,moderate,6,6,19,4,3,6,1,0,0,0,0,0,1,0,0,1,0,1,1,0
1381,Block B,58,46,1,moderate,3,3,8,4,4,5,1,0,0,0,0,1,0,1,1,1,0,0,0,1
1382,Block B,20,26,2,passive,4,4,7,3,3,6,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1383,Block D,12,58,1,passive,3,3,18,3,3,5,1,0,1,0,0,1,0,0,1,1,0,0,0,0
1384,Block B,29,29,1,moderate,5,5,17,3,4,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0
1385,Block A,10,56,1,moderate,6,6,6,3,4,4,1,0,1,1,0,1,0,0,0,1,1,1,0,1
1386,Block C,49,42,1,moderate,3,3,12,3,3,4,1,0,0,1,0,0,1,0,1,1,1,0,0,0
1387,Block A,55,18,1,moderate,5,5,13,3,4,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1388,Block D,51,51,1,moderate,6,6,5,3,4,4,1,0,0,0,1,1,0,0,1,1,0,1,0,1
1389,Block D,50,7,1,passive,3,3,15,4,3,4,1,0,1,1,0,0,0,0,0,1,0,1,0,0
1390,Block C,29,16,2,moderate,4,4,20,4,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1391,Block A,44,48,1,moderate,3,3,8,3,3,4,0,0,1,1,1,1,0,0,0,1,0,0,0,1
1392,Block D,27,55,2,moderate,6,6,17,3,4,7,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1393,Block A,52,27,1,moderate,5,5,6,3,4,4,1,0,0,1,0,1,0,1,1,0,0,0,1,0
1394,Block A,16,42,1,moderate,5,5,8,3,4,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1395,Block B,13,44,2,moderate,6,6,14,4,3,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1396,Block C,59,46,1,moderate,6,6,19,3,4,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1397,Block C,25,55,2,passive,4,4,19,3,4,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1398,Block B,23,10,2,moderate,5,5,19,4,4,4,1,0,1,0,0,0,1,0,0,1,0,0,0,1
1399,Block D,42,16,1,moderate,4,4,20,3,3,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1400,Block D,24,56,1,passive,5,5,17,4,4,7,1,1,1,0,0,0,1,0,1,1,0,0,0,1
1401,Block C,38,41,2,moderate,7,7,5,3,2,3,0,0,0,0,0,0,0,1,0,1,0,1,1,1
1402,Block B,37,15,2,moderate,9,9,5,2,3,4,0,0,1,0,0,0,0,0,1,0,0,1,1,0
1403,Block B,36,35,1,moderate,9,9,7,2,3,6,0,0,0,0,0,1,1,1,1,0,1,0,0,1
1404,Block A,50,46,1,moderate,10,10,0,3,3,5,0,0,0,1,0,0,0,0,1,1,1,1,1,0
1405,Block C,60,29,1,moderate,7,7,4,2,3,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1
1406,Block C,19,22,1,moderate,8,8,7,3,3,4,0,0,1,1,0,0,0,0,1,1,1,1,1,0
1407,Block C,6,55,1,moderate,7,7,4,3,2,5,1,0,1,1,0,0,0,1,1,0,1,1,0,0
1408,Block B,41,50,1,moderate,8,8,7,2,2,4,1,0,1,0,0,0,0,0,1,0,1,0,1,1
1409,Block B,12,52,2,moderate,10,10,4,3,2,4,1,0,0,0,0,0,0,1,0,1,1,1,1,0
1410,Block A,29,14,1,moderate,10,10,2,3,3,5,0,1,0,0,0,0,0,0,1,0,1,1,1,0
1411,Block B,57,21,2,moderate,8,8,1,3,2,4,0,0,0,0,0,0,0,1,1,1,0,0,0,1
1412,Block A,42,27,1,moderate,7,7,5,2,3,5,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1413,Block B,57,15,2,moderate,10,10,2,3,2,5,0,0,0,0,1,0,1,0,1,0,1,1,1,1
1414,Block B,7,27,1,moderate,7,7,4,2,3,5,0,0,1,0,0,0,0,0,1,0,1,1,1,1
1415,Block D,44,19,2,moderate,7,7,5,3,2,5,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1416,Block C,23,32,1,moderate,8,8,0,2,2,4,0,1,0,0,1,0,0,0,1,1,1,1,0,1
1417,Block B,10,44,2,moderate,10,10,4,3,3,5,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1418,Block A,22,28,2,moderate,10,10,3,2,3,5,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1419,Block A,57,45,2,moderate,8,8,3,3,2,4,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1420,Block A,29,27,2,moderate,8,8,10,2,2,4,0,0,0,1,1,0,0,0,1,1,1,1,0,1
1421,Block B,56,33,2,moderate,7,7,10,3,3,5,0,1,0,0,0,0,0,0,1,1,0,1,1,0
1422,Block B,12,24,2,moderate,8,8,3,2,2,5,0,0,1,0,0,0,0,0,0,1,0,1,1,1
1423,Block A,42,10,1,moderate,9,9,9,2,3,4,0,0,0,0,1,1,0,0,0,1,1,1,1,1
1424,Block C,30,6,1,moderate,8,8,2,2,3,4,0,0,0,1,1,0,0,0,0,1,0,1,0,0
1425,Block C,22,16,2,moderate,10,10,3,2,2,6,0,0,0,1,0,0,1,0,0,1,1,0,0,1
1426,Block D,35,39,1,moderate,8,8,10,2,3,5,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1427,Block D,39,11,2,moderate,10,10,1,2,3,5,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1428,Block A,7,32,2,moderate,9,9,4,2,2,4,0,1,0,1,1,0,0,0,1,1,0,0,0,0
1429,Block C,41,13,1,moderate,9,9,8,3,2,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1430,Block D,22,26,2,moderate,10,10,10,3,3,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1431,Block D,50,20,2,moderate,10,10,10,2,2,6,0,0,0,0,0,1,0,1,1,0,1,0,1,1
1432,Block C,15,17,1,moderate,8,8,9,2,3,3,1,0,0,0,1,0,1,1,1,0,1,1,1,1
1433,Block A,21,34,2,moderate,8,8,10,3,3,3,0,0,0,1,0,0,0,1,0,1,1,1,0,0
1434,Block D,59,55,2,moderate,9,9,5,3,3,5,1,0,0,0,0,0,0,1,1,0,1,0,0,1
1435,Block D,19,41,1,moderate,7,7,3,2,2,6,1,0,0,0,1,1,0,0,1,1,1,1,1,1
1436,Block C,13,19,2,moderate,9,9,4,2,2,3,0,1,0,1,0,0,0,0,0,1,0,1,0,1
1437,Block D,36,52,2,moderate,8,8,1,3,2,5,0,1,1,0,0,1,0,0,1,1,0,0,0,0
1438,Block B,40,56,2,moderate,10,10,1,2,2,4,1,0,0,0,0,1,0,0,1,0,0,1,1,1
1439,Block C,37,47,1,moderate,7,7,10,3,3,3,1,0,0,1,1,0,0,0,0,1,1,1,1,0
1440,Block D,28,17,2,moderate,9,9,2,2,3,4,0,0,0,0,0,0,1,0,0,1,1,0,1,0
1441,Block C,11,15,2,moderate,9,9,6,3,2,5,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1442,Block C,21,59,1,moderate,7,7,2,2,3,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1443,Block D,9,54,2,moderate,9,9,7,2,2,6,0,1,0,0,1,0,1,0,1,0,1,0,1,1
1444,Block D,52,29,2,moderate,9,9,5,3,3,6,0,1,0,0,1,0,0,1,1,0,1,1,0,0
1445,Block C,20,31,1,moderate,8,8,1,3,2,3,0,0,0,0,0,1,0,1,1,1,0,1,1,0
1446,Block D,42,35,2,moderate,9,9,4,3,2,6,0,0,1,0,0,0,1,0,1,1,0,0,0,1
1447,Block B,20,54,1,moderate,8,8,8,3,2,3,0,0,0,0,0,0,1,0,0,1,1,1,1,1
1448,Block C,40,22,2,moderate,9,9,8,2,2,6,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1449,Block C,11,43,1,moderate,7,7,3,2,2,6,1,0,1,0,0,0,0,1,1,0,0,1,1,1
1450,Block C,11,57,2,moderate,8,8,3,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1451,Block A,23,22,1,moderate,7,7,8,2,2,3,0,1,0,1,0,1,0,0,0,1,1,0,1,0
1452,Block B,20,21,2,moderate,7,7,4,3,3,3,1,0,0,0,0,0,0,0,0,1,0,1,1,1
1453,Block A,23,13,1,moderate,7,7,0,2,3,6,0,0,0,0,0,0,0,1,0,0,1,1,1,1
1454,Block C,21,46,2,moderate,7,7,1,2,2,4,0,0,1,0,1,0,0,0,0,0,0,0,1,1
1455,Block D,44,20,2,moderate,9,9,4,3,3,4,1,0,1,0,0,0,0,0,0,1,0,1,0,1
1456,Block C,29,7,1,moderate,7,7,2,3,2,4,1,0,0,0,1,1,1,0,0,1,1,1,1,1
1457,Block D,14,33,1,moderate,8,8,1,3,3,3,1,1,1,0,1,1,1,0,0,1,1,0,0,1
1458,Block C,56,36,2,moderate,7,7,8,3,3,3,0,0,0,1,0,0,0,1,0,1,0,1,1,1
1459,Block B,40,6,1,moderate,8,8,5,3,2,3,0,1,0,0,0,0,0,0,1,0,1,0,1,1
1460,Block A,28,46,2,moderate,7,7,7,2,3,6,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1461,Block A,34,36,2,moderate,8,8,0,2,2,3,0,1,1,1,0,0,0,0,1,1,1,0,1,0
1462,Block D,24,31,2,moderate,7,7,4,2,2,6,1,0,0,1,0,0,0,0,1,1,0,1,0,1
1463,Block D,27,24,1,moderate,9,9,5,2,3,3,0,0,0,0,0,1,1,0,1,1,0,0,1,1
1464,Block B,9,41,1,moderate,8,8,6,2,2,5,0,0,0,0,0,0,0,0,1,1,0,1,1,1
1465,Block D,51,47,1,moderate,9,9,10,2,3,4,0,0,0,0,1,0,0,0,1,1,1,0,0,1
1466,Block A,27,48,2,moderate,10,10,5,3,3,6,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1467,Block D,44,27,2,moderate,8,8,5,3,3,3,0,0,0,0,0,0,0,1,1,1,1,0,0,1
1468,Block A,8,33,2,moderate,9,9,9,3,3,5,0,0,1,0,0,1,0,1,0,0,1,1,1,1
1469,Block C,11,19,1,moderate,10,10,4,3,2,6,0,0,1,1,1,0,0,0,0,0,1,1,0,0
1470,Block A,26,17,1,moderate,8,8,4,2,2,4,1,0,0,0,1,0,0,0,0,0,1,1,1,0
1471,Block C,8,53,2,moderate,7,7,1,3,2,4,0,0,1,1,0,0,1,1,1,1,0,0,1,1
1472,Block B,59,27,1,moderate,9,9,7,3,2,3,0,0,1,0,0,1,0,0,0,1,0,1,1,0
1473,Block C,8,21,1,moderate,9,9,0,3,3,6,0,0,1,0,0,0,0,0,1,1,0,1,0,1
1474,Block A,36,46,2,moderate,8,8,2,2,3,6,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1475,Block B,25,44,1,moderate,8,8,4,3,3,4,0,0,1,0,1,0,0,0,1,1,0,1,0,1
1476,Block A,17,20,1,moderate,7,7,4,2,2,5,0,1,0,0,0,0,0,0,1,1,1,1,0,1
1477,Block C,13,15,2,moderate,9,9,0,2,3,6,0,1,0,0,0,0,1,0,1,0,1,1,0,1
1478,Block A,22,40,1,moderate,9,9,5,3,3,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1479,Block D,8,56,2,moderate,9,9,10,3,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1
1480,Block A,37,14,2,moderate,8,8,1,3,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1481,Block C,18,19,1,moderate,7,7,5,3,2,6,0,1,0,0,0,0,0,0,0,0,1,1,0,1
1482,Block D,7,57,2,moderate,9,9,6,2,2,6,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1483,Block B,12,46,2,moderate,9,9,3,2,3,3,0,0,0,0,0,1,1,0,0,0,1,1,0,1
1484,Block C,55,39,1,moderate,7,7,6,3,3,6,0,0,1,1,0,0,0,0,1,1,1,0,1,0
1485,Block D,19,24,1,moderate,7,7,3,3,3,6,0,0,0,1,0,0,0,0,0,0,1,1,1,1
1486,Block A,37,31,1,moderate,8,8,1,2,3,5,0,0,1,0,1,0,0,0,0,0,1,0,0,1
1487,Block C,28,16,2,moderate,7,7,9,3,3,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1488,Block C,33,50,1,moderate,7,7,10,3,2,6,0,1,0,1,0,0,0,0,1,1,0,0,0,1
